id_bien;num_voie;voie;code_postal;surface_totale;type_local;total_piece;id_codedep_codecom
13858;9614 ;CHE DE TEILLERIA;64700;42.24;Appartement;2;64260
13859;6 ;RUE DES TONNELIERS;64100;46.3;Appartement;1;64102
13860;9 ;RUE O SHEA;64200;56.87;Appartement;3;64122
13861;89 ;ALL DE L EMPEREUR;64600;86.98;Appartement;2;64024
13862;26 ;ALL JEAN DUFOURG;64200;74.28;Appartement;3;64100
13863;34 ;RUE SAINTE MARGUERITE;64600;52.32;Appartement;3;64024
13864;6 ;CHE DU MOULIN DE HABAS;64100;41.13;Appartement;2;64102
13865;3 ;AV DE LA LEGION TCHEQUE;64100;82.1;Appartement;3;64102
13866;4 ;RUE PEYROLOUBILH;64200;62.03;Appartement;3;64122
13867;10 ;ALL DE NIERT;64100;35.8;Appartement;1;64102
13868;31 ;RUE LAGREOU;64100;61.04;Appartement;3;64102
13869;7 ;ALL EL CANO;64500;82.84;Maison;4;64483
13870;56 ;RUE MAUBEC;64100;87.19;Appartement;4;64102
13871;2 ;AV DES MAGNOLIAS;64700;40.23;Appartement;2;64260
13872;16 ;AV JAULERRY;64200;42.26;Appartement;2;64122
13873;26 ;AV DE MOUNEDE;64100;33.79;Appartement;2;64102
13874;5 B;RUE HARISPE;64200;20.6;Appartement;1;64122
13875;8 ;ALL LEON DONGAITZ;64500;61.4;Appartement;3;64483
13876;3 ;IMP UHARTIA;64500;58.67;Appartement;3;64189
13877;20 ;AV JOSEPH PINATEL;64100;63.18;Appartement;3;64102
13878;9001 ;RES VICTORIA SURF;64200;22.75;Appartement;1;64122
13879;833 ; QUARTIER URCURAY;64240;41.54;Appartement;2;64256
13880;37 ;AV D ESPAGNE;64600;50.54;Appartement;2;64024
13881;27 ;RUE BOURGNEUF;64100;36.32;Appartement;1;64102
13882;2 ;RTE D ARNEGUY;64220;30.69;Appartement;2;64538
13883;1 ;RUE THIERS;64120;77.75;Appartement;3;64493
13884;65 ;AV DE BIARRITZ;64600;66.31;Appartement;3;64024
13885;18 ;RTE DE MAIGNON;64600;33.49;Appartement;2;64024
13886;2 ;AV CHARLES DE GAULLE;64240;45.57;Appartement;2;64256
13887;2 ;RUE LABOURDETTE;64700;65.43;Appartement;3;64260
13888;21 ;RUE DE SAINTE BARBE;64500;32.78;Appartement;1;64483
13889;24 ;AV DE CHANTACO;64500;107.2;Appartement;5;64483
13890;12 ;RUE DES PINS;64700;57.07;Appartement;2;64260
13891;5 ;AV JAUREGUIBERRY;64500;103.35;Appartement;3;64483
13892;4 ;RUE DES ROCHERS;65100;84.23;Appartement;4;65286
13893;13 ;AV BESQUES;65400;71.07;Appartement;4;65025
13894;60 ;RUE DU CASINO;65130;39.22;Appartement;2;65127
13895;9001 ;RES RIVES DE L ADOUR;65000;76.46;Appartement;4;65440
13896;33 ;RUE DE LA RAILLERE;65110;35.84;Appartement;3;65138
13897;16 ;RUE LEON DALLOZ;65000;74.81;Appartement;4;65440
13898;14 ;RUE CORPS FRANC POMMIES;65000;53.47;Appartement;3;65440
13899;13 ;AV AVENUE DES THERMES;65170;28.44;Appartement;1;65388
13900;18 ;RTE DE PIERREFITTE;65110;45.49;Appartement;3;65138
13901;9 ;RUE FRANCOIS MOUSIS;65000;105.44;Appartement;2;65440
13902;14 ;RTE DE LANCON;65240;34.24;Appartement;2;65031
13903;5016 ; LE VILLAGE;65170;89.25;Appartement;4;65384
13904;305 ;CHE DE L ARTIGOU;65710;37.96;Appartement;3;65123
13905;4 ;IMP DU PONT DE GERDE;65200;30.36;Appartement;3;65059
13906;83 B;RUE KLEBER PROLONGEE;65000;53.13;Appartement;3;65440
13907;2 T;RUE DE CRONSTADT;65000;55.42;Appartement;3;65440
13908;1 C;RUE DUPONT;65000;88.4;Appartement;4;65440
13909;1 ;RUE DE VERDUN;65110;45.92;Appartement;3;65138
13910;6 ;RUE VOLTAIRE;65000;31.16;Appartement;1;65440
13911;8 ;PL DU 12EME RI;65000;57.18;Appartement;3;65440
13912;12 ;RTE DE LABATSUS;65120;21.2;Appartement;1;65481
13913;14 A;RUE DU STADE;65100;53.43;Appartement;3;65286
13914;33 B;CHE LANNEDARRE;65100;85.82;Appartement;4;65286
13915;12 ;RUE LAGARRIGUE;65000;10.33;Appartement;1;65440
13916;9001 ;RES CORISANDE;65000;76.35;Appartement;4;65440
13917;37 ;RUE FRANCOIS MARQUES;65000;60.81;Appartement;3;65440
13918;5411 ; LE PLA D ADET;65170;32.18;Appartement;1;65388
13919;28 ;PL DU MARCHE BRAUHAUBAN;65000;47.72;Appartement;2;65440
13920;15 ;CAMI DETHS AOUSETS;65120;33.98;Appartement;2;65168
13921;4 ;RUE DE LA VICTOIRE;65000;92.7;Maison;5;65440
13922;20 ;RUE LARREY;65000;74.7;Appartement;4;65440
13923;14 ;RUE ANDRE BREYER;65000;55.48;Appartement;3;65440
13924;9001 ;RES CORISANDE;65000;48.76;Appartement;2;65440
13925;36 ;RUE DE PAU;65100;101.29;Appartement;3;65286
13926;3 ;RUE LEVERRE;65600;71.65;Appartement;3;65417
13927;14 ;RUE DE LA RAILLERE;65110;65.46;Appartement;3;65138
13928;24 ;BD HENRI IV;65000;73.32;Appartement;3;65440
13929;15 ;PL CLEMENCEAU;65400;34.5;Appartement;1;65025
13930;4 ;RUE DE L AUBERTRON;65100;27.49;Appartement;1;65286
13931;9001 ;RES RIVES DE L ADOUR;65000;65.42;Appartement;3;65440
13932;5 ;RUE DE LA RAILLERE;65110;32.07;Appartement;1;65138
13933;8 ;AV STE MARIE;65170;55.15;Appartement;3;65388
13934;13 B;AV DU DOCTEUR DOMER;65110;39.66;Appartement;3;65138
13935;6 ;PL JEAN JAURES;65000;23.28;Appartement;1;65440
13936;11 ;AV DE LA MARNE;65000;58.92;Appartement;3;65440
13937;16 ;RUE DE BELFORT;65000;99.24;Appartement;4;65440
13938;4 ;RUE SAINT ANTOINE;65110;53.68;Appartement;3;65138
13939;3 ;RUE D ETS MARCATS;65120;24.44;Appartement;2;65295
13940;5411 ; LE PLA D ADET;65170;27.39;Appartement;1;65388
13941;29 ;RUE BRAUHAUBAN;65000;74.55;Appartement;2;65440
13942;5464 ;PL DU FOIRAIL;65400;105.46;Appartement;3;65025
13943;12 ;RUE DE LA REPUBLIQUE;65200;104.32;Appartement;4;65059
13944;2 ;RUE VINCENT MIR;65170;42.71;Appartement;2;65388
13945;28 ;RTE DE TOULOUSE;65200;104;Appartement;4;65059
13946;5057 ; CULAS;65240;33.57;Appartement;2;65199
13947;11 ;AV DU GEN LECLERC;65110;18.44;Appartement;1;65138
13948;5 ;RUE D ETIGNY;65110;15.95;Appartement;2;65138
13949;32 ;AV DU DOCTEUR DOMER;65110;76.51;Appartement;3;65138
13950;5136 ; MONTAGNE DE BATSEGURE;65170;35.61;Appartement;3;65017
13951;6 ;RUE DE L HORLOGE;65200;43.36;Appartement;2;65059
13952;16 ;AV DU TOURMALET;65200;32.1;Appartement;1;65059
13953;10 ;RUE DE LORRY;65200;72.83;Appartement;3;65059
13954;12 ;PL EUGENE CHRISTOPHE;65710;35.48;Appartement;2;65123
13955;9001 ;RES RIVES DE L ADOUR;65000;68.01;Appartement;3;65440
13956;15 ;AV DE L IMPERATRICE EUGENIE;65120;59.46;Appartement;5;65295
13957;3 ;RTE DE VILLENAVE;65120;30.14;Appartement;1;65295
13958;7 ;PL PARMENTIER;65000;26.87;Appartement;1;65440
13959;39 ;RUE DE LA GROTTE;65100;59.07;Appartement;2;65286
13960;39 ;AV BERTRAND BARERE;65000;52.28;Appartement;2;65440
13961;33 ;CHE DE LA SENDERE;65000;67.48;Appartement;3;65440
13962;10 ;RUE LEON POUEY;65000;48.36;Appartement;2;65440
13963;5 ;QUAI ESTEVENET;65000;53.75;Appartement;3;65440
13964;10 ;RUE DESPOURRINS;65000;112.93;Appartement;3;65440
13965;26 ;RUE RAMOND;65000;49.96;Appartement;3;65440
13966;14 ;RUE GEORGES CLEMENCEAU;65000;39.77;Appartement;2;65440
13967;42 ;AV DES PYRENEES;65100;78.05;Appartement;2;65002
13968;19 ;RUE DE BELFORT;65110;30.22;Appartement;1;65138
13969;5020 A; CULAS;65240;31.82;Appartement;1;65199
13970;5457 ; ESTIOUERE;65170;27.13;Appartement;2;65388
13971;27 ;RUE EMILE PEREIRE;65000;65.38;Appartement;4;65440
13972;36 ;RUE DE PAU;65100;25.61;Appartement;1;65286
13973;6 ;BD LATAPIE FLURIN;65110;31.96;Appartement;2;65138
13974;10 ;AV MARANSIN;65100;35.5;Appartement;1;65286
13975;62 ;RUE ANDRE FOURCADE;65000;35.84;Appartement;2;65440
13976;5141 ; BOUZIGUES;65170;29.16;Appartement;2;65465
13977;30 ;BD DU MARTINET;65000;92.43;Appartement;4;65440
13978;1 ;RUE NORMANDE;65100;67.49;Appartement;4;65286
13979;8 ;PL DES PYRENEES;65100;82.53;Appartement;3;65286
13980;10 ;RUE DE LA PISCINE;65170;30.25;Appartement;2;65388
13981;9001 ;RES LE CATALUNYA;66700;15.33;Appartement;1;66008
13982;23 ;AV PAUL REIG;66200;45.24;Appartement;2;66065
13983;1 B;RUE DE CERDAGNE;66140;35;Appartement;2;66037
13984;9001 ;RES LE PETIT BOIS;66700;21.55;Appartement;1;66008
13985;9001 ;RES LE CASTELLOU;66470;28.88;Maison;2;66182
13986;9005 ;RES PORT AU PRINCE;66750;23.44;Appartement;2;66171
13987;9019 ;RES LE HAMEAU DU PAR;66750;42.53;Appartement;3;66171
13988;1 ;RUE DES HIRONDELLES;66140;74.89;Maison;4;66037
13989;30 ;RUE DE TAULIS;66100;69.33;Appartement;4;66136
13990;9001 ;RES LES CYCLADES;66750;40.65;Maison;2;66171
13991;2 ;RUE D OMS;66100;83.22;Appartement;5;66136
13992;70 ;AV MARCELIN ALBERT;66000;70.3;Appartement;3;66136
13993;3 ;RUE DES OLIVIERS;66440;50.76;Maison;3;66212
13994;9001 ;RES LES CABESTANS II;66420;27.51;Appartement;2;66017
13995;9001 ;RES LA POINTE VERMEILLE;66420;20.56;Appartement;1;66017
13996;10 ;ALL DU LEVANT;66140;20.4;Appartement;1;66037
13997;34 ;BD HIPPOLYTE TIXADOR;66140;63.67;Appartement;3;66037
13998;6 ;RUE METEZEAU;66000;90.15;Appartement;4;66136
13999;300 ;AV CHARLES DEPERET;66000;83.44;Appartement;4;66136
14000;13 ;RUE JOSEPH LOUIS DUC;66000;105.66;Appartement;5;66136
14001; 0;AV FREDERIC MISTRAL;66140;61.34;Appartement;3;66037
14002;9 ;QUAI NOBEL;66000;60.24;Appartement;4;66136
14003;69 ;BD CASSANYES;66140;54.1;Appartement;2;66037
14004;121 ;AV DE PRADES;66000;68.41;Appartement;4;66136
14005;2 ;RPT CARLO SCHMID;66000;61.78;Appartement;3;66136
14006;9001 ;RES LES MARINES III;66420;20.24;Appartement;2;66017
14007;9002 ;RES PORT DES SABLES;66750;43.61;Appartement;2;66171
14008;9003 ;RES LES RESIDENCES DE LA PLAGE;66470;28.05;Appartement;2;66182
14009;30 B;IMP GRANDE LA REAL;66000;34.84;Appartement;1;66136
14010; 0;ALL DU CANIGOU;66200;38.8;Appartement;2;66059
14011;1 ;RUE JOUY D ARNAUD;66140;47.84;Appartement;2;66037
14012;14 ;CAMI DELS HORTS;66350;91.95;Maison;4;66213
14013;9001 ;RES LE CARAVELLE;66700;29.97;Appartement;1;66008
14014;15 ;QUAI DES MARINES DE PORT CANET;66140;30.45;Appartement;2;66037
14015;13 ;RUE MAL FOCH;66000;37.65;Appartement;2;66136
14016;9004 ;RES LES MAS DE LA MER;66750;26.16;Appartement;2;66171
14017;5001 F;AV DE PERPIGNAN;66200;38.76;Appartement;2;66002
14018;2 ;PROM DE LA COTE RADIEUSE;66140;27.85;Appartement;1;66037
14019;1 ;IMP DU PAS D EN FLOUS;66200;63.11;Appartement;3;66065
14020;18 ;AV DE PRADES;66000;57.53;Appartement;3;66136
14021;38 ; RAMBLA OCCITANIE;66100;35.03;Appartement;2;66136
14022;1 ;RUE DUGOMMIER;66000;36.92;Appartement;2;66136
14023;24 ;BD DE LA MER;66700;27.4;Appartement;2;66008
14024;34 ;AV DES PERVENCHES;66000;63.29;Appartement;2;66136
14025;11 ;AV DE LA MEDITERRANEE;66140;25.77;Appartement;1;66037
14026; 0;RES LES MARMOTTES;66210;30.62;Appartement;2;66004
14027;5002 F;RUE DE LA POSTE;66210;37.18;Appartement;1;66020
14028;9026 ;RES ANGLES PLEIN SUD;66210;47.48;Appartement;3;66004
14029;3 ;RUE DES CEDRES;66110;32.19;Appartement;2;66003
14030;10 ;RUE DU COMMERCE;66400;26.2;Appartement;2;66049
14031;25 ;RUE CASTELLANE;66110;22.74;Appartement;1;66003
14032;7 ;RUE DES QUATRE SAISONS;66120;44.24;Appartement;2;66124
14033;23 ;AV DU VIEUX PONT;66110;26.87;Appartement;1;66003
14034;25 ;RUE CASTELLANE;66110;23.15;Appartement;1;66003
14035;17 ;BD BALCON SUD;66120;36.05;Appartement;2;66124
14036;10 ;RUE DU PARC;66110;28.22;Appartement;1;66003
14037;13 ;RUE DES LILAS;66120;54.48;Appartement;3;66124
14038;25 ;AV DU VALLESPIR;66110;11.06;Appartement;1;66003
14039;2 ;AV VICTOR HUGO;66600;54.77;Appartement;2;66164
14040;21 ;RUE DE LA GUIXERA;66110;33.93;Appartement;1;66003
14041;9999 ; LA CLOSE;66210;111.39;Maison;2;66154
14042;4 ;IMP DES OISEAUX;66120;35.35;Appartement;3;66124
14043;9001 ; LE REAL;66220;64.1;Appartement;3;66187
14044;21 ;RUE DES THERMES;66110;20.95;Appartement;1;66003
14045;495 ;AV DU SERRAT DE L OURS;66210;43.89;Appartement;2;66020
14046;22 ;BD FRANCOIS ARAGO;66120;43.85;Appartement;3;66124
14047;3 ;CAMI DEL CARGOL;66210;66.56;Appartement;4;66082
14048; 0;AV DU GRAND TERMANAL;66210;57.62;Appartement;3;66020
14049;9019 ;LOT LES GENEVRIERS;66210;70.1;Appartement;2;66004
14050;22 ;RUE DU MAS LION;66160;69.59;Appartement;3;66024
14051; 0;RES LE CLOS DES PINS;66210;36.44;Appartement;2;66020
14052;21 ;AV FRANCESC IRLA;66400;58.3;Appartement;2;66049
14053; 0;CAE D AMONT;66210;21.2;Appartement;1;66082
14054;6 ;AV DE LA GARE;69250;108.84;Appartement;4;69003
14055;30 ;RUE PALAIS GRILLET;69002;29.02;Appartement;1;69382
14056;15 ;RUE REY LORAS;69250;53.05;Appartement;2;69143
14057;49 ;RUE EUGENE PONS;69004;51.01;Appartement;2;69384
14058;1 B;RUE DE LA LOGE;69005;23.59;Appartement;2;69385
14059;11 ;RUE JEANNE - MARIE CELU;69004;45.51;Appartement;1;69384
14060;48 ;RUE DE CONDE;69002;16.5;Appartement;1;69382
14061;72 ;RUE SAINT PIERRE DE VAISE;69009;32.82;Appartement;1;69389
14062;30 ;AV AUGUSTE WISSEL;69250;66.63;Appartement;3;69143
14063;7 ;LOT LES GRANDES TERRES;69650;114.88;Maison;4;69163
14064;15 ;RUE ARTAUD;69004;20.02;Appartement;1;69384
14065;8 ;RUE DU COMMERCE;69650;140.2;Appartement;6;69163
14066;55 ;BD DES CANUTS;69004;43.01;Appartement;2;69384
14067;11 ;RUE MARTIN BASSE;69300;44.88;Appartement;2;69034
14068;10 ;AV DE MENIVAL;69005;65.73;Appartement;4;69385
14069;69 ;RUE DE ST CYR;69009;55.63;Appartement;2;69389
14070;39 ;RUE DENFERT ROCHEREAU;69004;119.31;Appartement;5;69384
14071;28 ;RUE BURDEAU;69001;63.38;Appartement;3;69381
14072;5 ;RUE DU BEAL;69009;69.83;Appartement;3;69389
14073;371 ;RUE DU CAPITAINE JULIEN;69140;54.4;Appartement;2;69286
14074;2 ;PL DE LA RHODIACETA;69009;75.31;Appartement;3;69389
14075;14 ;RUE IMBERT COLOMES;69001;28.17;Appartement;3;69381
14076;105 ;RTE DE STRASBOURG;69300;21.72;Appartement;1;69034
14077;9 ;PAS PANAMA;69002;27.5;Appartement;1;69382
14078;31 ;RUE PROFESSEUR PATEL;69009;53.63;Appartement;2;69389
14079;21 ;RUE GAMBETTA;69270;71.6;Appartement;3;69088
14080;19 ;RUE DESIREE;69001;73.39;Appartement;4;69381
14081;12 ;RUE PELLETIER;69004;85.09;Appartement;2;69384
14082;4 ;RUE DU MAIL;69004;68.82;Appartement;4;69384
14083;1 ;PL AMPERE;69250;62.87;Appartement;3;69143
14084;92 ;RUE DE LA GARE;69730;100.55;Appartement;5;69278
14085;64 ;RUE COMMANDANT CHARCOT;69005;24.8;Appartement;1;69385
14086;14 ;RUE MARIE HENRIETTE;69004;45.61;Appartement;2;69384
14087;99 ;MTE DE LA GRANDE COTE;69001;28.06;Appartement;1;69381
14088;19 ;QUAI ROMAIN ROLLAND;69005;143.12;Appartement;3;69385
14089;73 ; GRANDE RUE DE SAINT CLAIR;69300;57.48;Appartement;3;69034
14090;13 ;RUE DUGAS MONTBEL;69002;32.43;Appartement;2;69382
14091;19 ;RUE RIVET;69001;53.26;Appartement;2;69381
14092;38 ;RUE ARTAUD;69004;74.67;Appartement;4;69384
14093;31 ;QUAI ST VINCENT;69001;117.6;Appartement;2;69381
14094;28 ;RUE DE BOURGOGNE;69009;42.04;Appartement;2;69389
14095;3 ;RUE D ISLY;69004;66.13;Appartement;3;69384
14096;46 ;RUE SGT BLANDAN;69001;33.53;Appartement;2;69381
14097;508 ;AV DU HUIT MAI;69300;57.48;Appartement;3;69034
14098;42 ;RUE FRANKLIN;69002;60.04;Appartement;3;69382
14099;26 ;CHE DE CREPIEUX;69300;29.74;Appartement;1;69034
14100;14 ;RUE DENFERT ROCHEREAU;69004;44.6;Appartement;2;69384
14101;9 ;RUE FELIX MANGINI;69009;64.73;Appartement;3;69389
14102;19 ;RUE DE LA CLAIRE;69009;60.04;Appartement;2;69389
14103;22 ;RUE IMBERT COLOMES;69001;81.58;Appartement;2;69381
14104;22 ;RUE DE LA FRATERNELLE;69009;21.77;Appartement;1;69389
14105;42 ; GRANDE RUE;69250;95.61;Appartement;4;69085
14106;17 ;CHE DE PARENTY;69250;68.98;Appartement;3;69143
14107;3 ;PAS MAS;69009;59.31;Appartement;3;69389
14108;4 ;RUE VAUBECOUR;69002;75.33;Appartement;3;69382
14109;22 ;RUE PALAIS GRILLET;69002;48.09;Appartement;3;69382
14110;34 ;QUAI SAINT ANTOINE;69002;125.32;Appartement;2;69382
14111;18 A;RUE PAILLERON;69004;62.71;Appartement;2;69384
14112;39 ;RUE BURDEAU;69001;94.81;Appartement;3;69381
14113;18 ;RUE CHINARD;69009;71.76;Appartement;3;69389
14114;34 ;RUE DE LA REPUBLIQUE;69270;52.51;Appartement;3;69068
14115;115 ;ALL DU 4 AVRIL 1908;69580;76.58;Appartement;4;69292
14116;4 ;PL SATHONAY;69001;17.41;Appartement;1;69381
14117;73 ; GRANDE RUE DE SAINT CLAIR;69300;50.85;Appartement;1;69034
14118;9 ;RUE DE ST CYR;69009;64.6;Appartement;2;69389
14119;19 ;RUE DU GEN BROSSET;69140;77.05;Appartement;4;69286
14120;137 ;AV GENERAL DE GAULLE;69300;107.96;Appartement;5;69034
14121;9 ;QUAI PIERRE SCIZE;69009;53.14;Appartement;2;69389
14122;38 ;RUE DES REMPARTS D'AINAY;69002;37.67;Appartement;2;69382
14123;10 ;RUE LOUIS THEVENET;69004;42.95;Appartement;2;69384
14124;6 ;RUE SOEUR BOUVIER;69005;64.86;Appartement;4;69385
14125;10 ;RUE DU BOEUF;69005;47.02;Appartement;2;69385
14126;14 ;QUAI JEAN MOULIN;69002;85.02;Appartement;3;69382
14127;220 ;AV BARTHELEMY BUYER;69009;55.3;Appartement;3;69389
14128;87 ;BD DE LA CROIX ROUSSE;69004;63.41;Appartement;2;69384
14129;26 ;CHE DE CREPIEUX;69300;107.46;Appartement;5;69034
14130;106 ;RUE PIERRE VALDO;69005;70.09;Appartement;4;69385
14131;199 ;RUE JOLIOT CURIE;69005;49.95;Appartement;2;69385
14132;10 ;RUE TOURRET;69001;45.56;Appartement;2;69381
14133;16 ;RUE DE L ANNONCIADE;69001;25.43;Appartement;1;69381
14134;94 ;RUE DU BOURBONNAIS;69009;82.21;Appartement;4;69389
14135;7 ;RUE TERME;69001;93.03;Appartement;3;69381
14136;31 ;CRS D HERBOUVILLE;69004;51.58;Appartement;1;69384
14137;259 ;RUE DES ERABLES;69009;41.61;Appartement;1;69389
14138;6 ;RUE BONY;69004;123;Appartement;5;69384
14139;2 ;PL MARCEL BERTONE;69004;52.39;Appartement;2;69384
14140;24 ;AV CARNOT;69580;52.89;Appartement;3;69292
14141;1 ;PL CROIX PAQUET;69001;104.27;Appartement;4;69381
14142;10 ;RUE BOURNES;69004;68.25;Appartement;3;69384
14143;51 ;CRS CHARLEMAGNE;69002;53;Appartement;2;69382
14144;8 ;RUE SEGUIN;69002;62.86;Appartement;3;69382
14145;6 ;RUE DU PLAT;69002;67.21;Appartement;2;69382
14146;13 ;RUE STE CATHERINE;69001;72.1;Appartement;3;69381
14147;139 ;RUE RENE TACHON;69250;76.93;Appartement;3;69071
14148;256 ;RTE DU TREVE ORAY;69270;87.39;Appartement;3;69033
14149;39 B;RUE SERGENT MICHEL BERTHET;69009;17.9;Appartement;1;69389
14150;220 ;AV BARTHELEMY BUYER;69009;54.73;Appartement;3;69389
14151;20 B;AV DES MARRONNIERS;69270;79.63;Appartement;3;69088
14152;20 ;QUAI PIERRE SCIZE;69009;24.62;Appartement;1;69389
14153;43 B;RUE PASTEUR;69300;91.34;Maison;4;69034
14154;43 ;RUE DES REMPARTS D'AINAY;69002;35.17;Appartement;1;69382
14155;14 ;CHE DU VIEUX CREPIEUX;69140;54.26;Appartement;2;69286
14156;35 ;QUAI JAYR;69009;23.07;Appartement;1;69389
14157;21 ;RUE JUIVERIE;69005;25.5;Appartement;1;69385
14158;66 ;RUE SAINT GEORGES;69005;24.19;Appartement;1;69385
14159;10 ;RUE JEAN MARIE LECLAIR;69009;85.05;Appartement;4;69389
14160;486 ;AV VICTOR HUGO;69140;68.03;Appartement;4;69286
14161;25 ;BD DE LA CROIX ROUSSE;69004;48.76;Appartement;2;69384
14162;15 ;CRS ROUGET DE LISLE;69140;82.3;Appartement;4;69286
14163;28 ;RUE ROUSSY;69004;53.07;Appartement;3;69384
14164;2 C;RUE DUMONT D URVILLE;69004;62;Appartement;3;69384
14165;23 ;CHE DU CHARROI;69300;114.68;Maison;4;69034
14166;15 ;RUE LONGUE;69001;43.43;Appartement;2;69381
14167;161 ;BD DE LA CROIX ROUSSE;69004;78.52;Appartement;2;69384
14168;8 ;RUE GENERAL DE SEVE;69001;65.55;Appartement;3;69381
14169;5 ;RUE CONSTANTINE;69001;37.6;Appartement;6;69381
14170;7 ;PL GEORGE SAND;69140;86.95;Appartement;5;69286
14171;19 ;RUE PHILIPPE DE LASSALLE;69004;60.04;Appartement;3;69384
14172;22 ;QUAI DE VILLEVERT;69250;32.79;Appartement;1;69003
14173;401 ;AV DU HUIT MAI;69300;109.38;Appartement;6;69034
14174;72 ;RUE PDT EDOUARD HERRIOT;69002;6.89;Appartement;1;69382
14175;137 ;RUE JOLIOT CURIE;69005;29.77;Appartement;1;69385
14176;50 ;RUE DU SOUVENIR;69009;157.67;Appartement;4;69389
14177;13 ;RUE ROQUETTE;69009;19.32;Appartement;1;69389
14178;3 ;RUE BURDEAU;69001;64.31;Appartement;3;69381
14179;18 ;RUE DE LA CLAIRE;69009;40.05;Appartement;2;69389
14180;31 ;RUE DES GRANGES;69005;52.5;Appartement;3;69385
14181;5 ;PL ANTONIN PONCET;69002;123.35;Appartement;4;69382
14182;2 ;PL TOBIE ROBATEL;69001;67.2;Appartement;3;69381
14183;24 ;RUE DU PLAT;69002;175.28;Appartement;4;69382
14184;110 ;QUAI PIERRE SCIZE;69005;78.87;Appartement;3;69385
14185;11 ;CHE DU PELLERU;69300;62.22;Appartement;3;69034
14186;3 ;RUE JOSEPHIN SOULARY;69004;17.47;Appartement;1;69384
14187;34 ;QUAI GAILLETON;69002;238.63;Appartement;6;69382
14188;9 ;RUE FERRANDIERE;69002;35.51;Appartement;1;69382
14189;47 ;RUE PROFESSEUR PATEL;69009;116.21;Appartement;6;69389
14190;2 ;PL AMPERE;69250;21.77;Appartement;1;69143
14191;18 ;CRS BAYARD;69002;50.65;Appartement;2;69382
14192;41 ;RUE DU MAIL;69004;71.46;Appartement;3;69384
14193;6 ;PTR PTE RUE DES FEUILLANTS;69001;32.46;Appartement;1;69381
14194;26 ;RUE DE L ARBRE SEC;69001;25.19;Appartement;1;69381
14195;35 ;RUE COSTE;69300;52.46;Appartement;2;69034
14196;6 ;GR GDE RUE DE VAISE;69009;22.57;Appartement;2;69389
14197;400 ;CHE DE LA VOSNE;69250;66.75;Appartement;3;69143
14198;34 ;RUE DE LA REPUBLIQUE;69270;16.17;Appartement;1;69068
14199;6 ;RUE JOSEPHIN SOULARY;69004;39.03;Appartement;2;69384
14200;30 ;RUE DE L ARBRE SEC;69001;69.6;Appartement;3;69381
14201;673 ;CHE DE LA PLAGE;69270;88.31;Appartement;4;69168
14202;29 ;AV DU POINT DU JOUR;69005;40.05;Appartement;2;69385
14203;6 ;RUE DE LA REPUBLIQUE;69270;83.83;Maison;4;69233
14204;49 ;RUE TABLES CLAUDIENNES;69001;48.68;Appartement;2;69381
14205;2 ;RUE AUDRAN;69001;44.96;Appartement;1;69381
14206;73 ;RUE EUGENE PONS;69004;15.82;Appartement;1;69384
14207;22 ;RUE JUIVERIE;69005;54.61;Appartement;2;69385
14208;38 ;RUE CLAUDE JOSEPH BONNET;69004;71;Appartement;3;69384
14209;52 ;AV BARTHELEMY BUYER;69009;142.09;Maison;5;69389
14210;42 ;AV GEN LECLERC;69140;35.78;Appartement;1;69286
14211;4 ;RUE DE LA BOURSE;69001;40.29;Appartement;2;69381
14212;38 ;RUE GEORGES MARTIN WITKOWSKI;69005;56.92;Appartement;3;69385
14213;23 ;RUE GILIBERT;69002;18.62;Appartement;1;69382
14214;39 B;RUE SERGENT MICHEL BERTHET;69009;18.33;Appartement;1;69389
14215;76 ;RUE JACQUARD;69004;62.49;Appartement;3;69384
14216;31 ;RUE AUGUSTE COMTE;69002;132.8;Appartement;4;69382
14217;21 ;RUE FRANCOIS PEISSEL;69300;55.63;Appartement;3;69034
14218;2 ;RUE SAINT JEAN;69005;68.18;Appartement;3;69385
14219;1 ;AV AUGUSTE WISSEL;69250;45.79;Appartement;2;69143
14220;14 ;RUE D'ENGHIEN;69002;26.95;Appartement;1;69382
14221;29 ;RUE ROYET;69300;28.92;Appartement;2;69034
14222;8 ;PAS LAVOISIER;69300;109.46;Maison;5;69034
14223;11 ;AV DE L EUROPE;69140;68.12;Appartement;4;69286
14224;2 ;RUE AUDRAN;69001;43.85;Appartement;2;69381
14225;20 ;QUAI JAYR;69009;56.23;Appartement;2;69389
14226;146 ;RUE COMMANDANT CHARCOT;69005;129.12;Maison;6;69385
14227;15 ;RUE DE L ABBE PAPON;69005;100.52;Appartement;4;69385
14228;123 ;RUE DU CHATEAU DE LA DUCHERE;69009;57.84;Appartement;3;69389
14229;2694 ;RTE DE STRASBOURG;69140;58.7;Appartement;2;69286
14230;18 ;RUE CHILDEBERT;69002;91.11;Appartement;3;69382
14231;1 ;CHE DU GRILLON;69300;85.24;Appartement;4;69034
14232;12 ;RUE BISSARDON;69300;38.87;Appartement;1;69034
14233;40 ;AV GABRIEL PERI;69250;74.18;Appartement;3;69003
14234;2 ;RUE MOULOUDJI;69009;61.69;Appartement;3;69389
14235;10 ;RUE BELLECORDIERE;69002;101.84;Appartement;4;69382
14236;3 ;MTE DU GOURGUILLON;69005;36.81;Appartement;2;69385
